Root,ChordType,Index,String1,String2,String3,String4,String5,String6,NumStrings,Inversion
A#,sus2,466,8.0,1.0,8.0,5.0,6.0,8.0,6,0
A#,sus2,467,6.0,3.0,3.0,3.0,1.0,1.0,6,0
A#,sus2,468,8.0,1.0,3.0,3.0,1.0,1.0,6,0
A#,sus2,469,6.0,3.0,3.0,3.0,6.0,8.0,6,0
A#,sus2,470,8.0,1.0,3.0,3.0,6.0,8.0,6,0
A#,sus2,473,6.0,8.0,8.0,5.0,6.0,8.0,6,0
A#,sus2,476,6.0,3.0,3.0,5.0,6.0,6.0,6,0
A#,sus2,477,8.0,1.0,3.0,5.0,6.0,6.0,6,0
A#,sus2,479,6.0,3.0,3.0,5.0,6.0,8.0,6,0
A#,sus2,480,8.0,1.0,3.0,5.0,6.0,8.0,6,0
A#,sus4,335,6.0,6.0,3.0,3.0,4.0,6.0,6,0
A#,sus4,336,6.0,8.0,1.0,3.0,4.0,6.0,6,0
A#,sus4,337,6.0,6.0,8.0,8.0,6.0,6.0,6,0
A#,sus4,339,6.0,6.0,3.0,3.0,6.0,6.0,6,0
A#,sus4,340,6.0,8.0,1.0,3.0,6.0,6.0,6,0
A#,sus4,343,6.0,8.0,8.0,8.0,6.0,6.0,6,0
A#,sus4,345,6.0,6.0,3.0,3.0,4.0,1.0,6,0
A#,sus4,346,6.0,8.0,1.0,3.0,4.0,1.0,6,0
A#,sus4,349,6.0,6.0,3.0,8.0,6.0,6.0,6,0
A#,sus4,350,6.0,8.0,1.0,8.0,6.0,6.0,6,0
A#,aug,335,6.0,5.0,4.0,3.0,3.0,6.0,6,0
A#,aug,336,6.0,9.0,0.0,3.0,3.0,6.0,6,0
A#,aug,337,6.0,5.0,8.0,7.0,7.0,6.0,6,0
A#,aug,339,6.0,5.0,4.0,3.0,7.0,6.0,6,0
A#,aug,340,6.0,9.0,0.0,3.0,7.0,6.0,6,0
A#,aug,343,6.0,9.0,8.0,7.0,7.0,6.0,6,0
A#,aug,345,6.0,5.0,4.0,3.0,3.0,2.0,6,0
A#,aug,346,6.0,9.0,0.0,3.0,3.0,2.0,6,0
A#,aug,349,6.0,5.0,4.0,7.0,7.0,6.0,6,0
A#,aug,350,6.0,9.0,0.0,7.0,7.0,6.0,6,0
A#,dim,573,6.0,4.0,2.0,3.0,2.0,6.0,6,0
A#,dim,574,9.0,1.0,2.0,3.0,2.0,6.0,6,0
A#,dim,575,6.0,4.0,8.0,6.0,5.0,6.0,6,0
A#,dim,576,6.0,4.0,8.0,9.0,2.0,6.0,6,0
A#,dim,577,9.0,1.0,8.0,6.0,5.0,6.0,6,0
A#,dim,578,9.0,1.0,8.0,9.0,2.0,6.0,6,0
A#,dim,579,6.0,4.0,2.0,3.0,5.0,6.0,6,0
A#,dim,580,9.0,1.0,2.0,3.0,5.0,6.0,6,0
A#,dim,584,6.0,7.0,8.0,6.0,5.0,6.0,6,0
A#,dim,585,6.0,7.0,8.0,9.0,2.0,6.0,6,0
A#,dim,586,6.0,4.0,2.0,3.0,2.0,9.0,6,0
A#,dim,587,9.0,1.0,2.0,3.0,2.0,9.0,6,0
A#,dim,588,6.0,4.0,8.0,6.0,5.0,9.0,6,0
A#,dim,589,6.0,4.0,8.0,9.0,2.0,9.0,6,0
A#,dim,590,9.0,1.0,8.0,6.0,5.0,9.0,6,0
A#,dim,591,9.0,1.0,8.0,9.0,2.0,9.0,6,0
A#,dim,592,6.0,4.0,2.0,3.0,2.0,0.0,6,0
A#,dim,593,9.0,1.0,2.0,3.0,2.0,0.0,6,0
A#,dim,594,6.0,4.0,2.0,3.0,5.0,9.0,6,0
A#,dim,595,9.0,1.0,2.0,3.0,5.0,9.0,6,0
A#,dim,599,6.0,7.0,8.0,6.0,5.0,9.0,6,0
A#,dim,600,6.0,7.0,8.0,9.0,2.0,9.0,6,0
A#,dim,603,6.0,4.0,2.0,6.0,5.0,6.0,6,0
A#,dim,604,6.0,4.0,2.0,9.0,2.0,6.0,6,0
A#,dim,605,9.0,1.0,2.0,6.0,5.0,6.0,6,0
A#,dim,606,9.0,1.0,2.0,9.0,2.0,6.0,6,0
A#,dim,609,6.0,4.0,2.0,6.0,5.0,9.0,6,0
A#,dim,610,6.0,4.0,2.0,9.0,2.0,9.0,6,0
A#,dim,611,9.0,1.0,2.0,6.0,5.0,9.0,6,0
A#,dim,612,9.0,1.0,2.0,9.0,2.0,9.0,6,0
A#,dim7,783,6.0,4.0,2.0,3.0,8.0,6.0,6,0
A#,dim7,784,9.0,1.0,2.0,3.0,8.0,6.0,6,0
A#,dim7,785,6.0,4.0,5.0,3.0,5.0,6.0,6,0
A#,dim7,786,6.0,4.0,8.0,0.0,5.0,6.0,6,0
A#,dim7,787,9.0,1.0,5.0,3.0,5.0,6.0,6,0
A#,dim7,788,9.0,1.0,8.0,0.0,5.0,6.0,6,0
A#,dim7,789,6.0,4.0,8.0,9.0,8.0,6.0,6,0
A#,dim7,790,9.0,1.0,8.0,9.0,8.0,6.0,6,0
A#,dim7,795,6.0,7.0,5.0,3.0,2.0,6.0,6,0
A#,dim7,796,6.0,7.0,8.0,0.0,2.0,6.0,6,0
A#,dim7,797,6.0,7.0,8.0,6.0,8.0,6.0,6,0
A#,dim7,800,6.0,4.0,2.0,3.0,2.0,3.0,6,0
A#,dim7,801,9.0,1.0,2.0,3.0,2.0,3.0,6,0
A#,dim7,802,6.0,4.0,5.0,3.0,2.0,0.0,6,0
A#,dim7,803,6.0,4.0,8.0,0.0,2.0,0.0,6,0
A#,dim7,804,9.0,1.0,5.0,3.0,2.0,0.0,6,0
A#,dim7,805,9.0,1.0,8.0,0.0,2.0,0.0,6,0
A#,dim7,806,6.0,4.0,8.0,6.0,5.0,3.0,6,0
A#,dim7,807,6.0,4.0,8.0,6.0,8.0,0.0,6,0
A#,dim7,808,6.0,4.0,8.0,9.0,2.0,3.0,6,0
A#,dim7,809,9.0,1.0,8.0,6.0,5.0,3.0,6,0
A#,dim7,810,9.0,1.0,8.0,6.0,8.0,0.0,6,0
A#,dim7,811,9.0,1.0,8.0,9.0,2.0,3.0,6,0
A#,dim7,812,6.0,4.0,2.0,3.0,8.0,9.0,6,0
A#,dim7,813,9.0,1.0,2.0,3.0,8.0,9.0,6,0
A#,dim7,814,6.0,4.0,5.0,3.0,5.0,9.0,6,0
A#,dim7,815,6.0,4.0,8.0,0.0,5.0,9.0,6,0
A#,dim7,816,9.0,1.0,5.0,3.0,5.0,9.0,6,0
A#,dim7,817,9.0,1.0,8.0,0.0,5.0,9.0,6,0
A#,dim7,818,6.0,4.0,8.0,9.0,8.0,9.0,6,0
A#,dim7,819,9.0,1.0,8.0,9.0,8.0,9.0,6,0
A#,dim7,820,6.0,4.0,2.0,3.0,5.0,3.0,6,0
A#,dim7,821,6.0,4.0,2.0,3.0,8.0,0.0,6,0
A#,dim7,822,9.0,1.0,2.0,3.0,5.0,3.0,6,0
A#,dim7,823,9.0,1.0,2.0,3.0,8.0,0.0,6,0
A#,dim7,824,6.0,4.0,5.0,3.0,5.0,3.0,6,0
A#,dim7,825,6.0,4.0,5.0,3.0,8.0,0.0,6,0
A#,dim7,826,6.0,4.0,8.0,0.0,5.0,3.0,6,0
A#,dim7,827,6.0,4.0,8.0,0.0,8.0,0.0,6,0
A#,dim7,828,9.0,1.0,5.0,3.0,5.0,3.0,6,0
A#,dim7,829,9.0,1.0,5.0,3.0,8.0,0.0,6,0
A#,dim7,830,9.0,1.0,8.0,0.0,5.0,3.0,6,0
A#,dim7,831,9.0,1.0,8.0,0.0,8.0,0.0,6,0
A#,dim7,836,6.0,7.0,5.0,3.0,2.0,9.0,6,0
A#,dim7,837,6.0,7.0,8.0,0.0,2.0,9.0,6,0
A#,dim7,838,6.0,7.0,8.0,6.0,8.0,9.0,6,0
A#,dim7,850,6.0,7.0,5.0,3.0,2.0,0.0,6,0
A#,dim7,851,6.0,7.0,8.0,0.0,2.0,0.0,6,0
A#,dim7,852,6.0,7.0,8.0,6.0,5.0,3.0,6,0
A#,dim7,853,6.0,7.0,8.0,6.0,8.0,0.0,6,0
A#,dim7,854,6.0,7.0,8.0,9.0,2.0,3.0,6,0
A#,dim7,856,6.0,7.0,5.0,3.0,2.0,3.0,6,0
A#,dim7,857,6.0,7.0,8.0,0.0,2.0,3.0,6,0
A#,dim7,870,6.0,7.0,5.0,3.0,5.0,9.0,6,0
A#,dim7,871,6.0,7.0,8.0,0.0,5.0,9.0,6,0
A#,dim7,872,6.0,7.0,8.0,9.0,8.0,9.0,6,0
A#,dim7,874,6.0,7.0,5.0,3.0,8.0,9.0,6,0
A#,dim7,875,6.0,7.0,8.0,0.0,8.0,9.0,6,0
A#,dim7,879,6.0,4.0,2.0,0.0,2.0,6.0,6,0
A#,dim7,880,9.0,1.0,2.0,0.0,2.0,6.0,6,0
A#,dim7,881,6.0,4.0,2.0,6.0,8.0,6.0,6,0
A#,dim7,882,9.0,1.0,2.0,6.0,8.0,6.0,6,0
A#,dim7,883,6.0,4.0,5.0,6.0,5.0,6.0,6,0
A#,dim7,884,6.0,4.0,5.0,9.0,2.0,6.0,6,0
A#,dim7,885,9.0,1.0,5.0,6.0,5.0,6.0,6,0
A#,dim7,886,9.0,1.0,5.0,9.0,2.0,6.0,6,0
A#,dim7,887,6.0,4.0,2.0,0.0,5.0,6.0,6,0
A#,dim7,888,9.0,1.0,2.0,0.0,5.0,6.0,6,0
A#,dim7,889,6.0,4.0,2.0,9.0,8.0,6.0,6,0
A#,dim7,890,9.0,1.0,2.0,9.0,8.0,6.0,6,0
A#,dim7,891,6.0,4.0,2.0,0.0,8.0,6.0,6,0
A#,dim7,892,9.0,1.0,2.0,0.0,8.0,6.0,6,0
A#,dim7,893,6.0,4.0,5.0,9.0,8.0,6.0,6,0
A#,dim7,894,9.0,1.0,5.0,9.0,8.0,6.0,6,0
A#,dim7,902,6.0,7.0,5.0,6.0,5.0,6.0,6,0
A#,dim7,903,6.0,7.0,5.0,9.0,2.0,6.0,6,0
A#,dim7,906,6.0,7.0,5.0,6.0,8.0,6.0,6,0
A#,dim7,909,6.0,4.0,2.0,0.0,2.0,9.0,6,0
A#,dim7,910,9.0,1.0,2.0,0.0,2.0,9.0,6,0
A#,dim7,911,6.0,4.0,2.0,6.0,8.0,9.0,6,0
A#,dim7,912,9.0,1.0,2.0,6.0,8.0,9.0,6,0
A#,dim7,913,6.0,4.0,5.0,6.0,5.0,9.0,6,0
A#,dim7,914,6.0,4.0,5.0,9.0,2.0,9.0,6,0
A#,dim7,915,9.0,1.0,5.0,6.0,5.0,9.0,6,0
A#,dim7,916,9.0,1.0,5.0,9.0,2.0,9.0,6,0
A#,dim7,917,6.0,4.0,2.0,0.0,2.0,0.0,6,0
A#,dim7,918,9.0,1.0,2.0,0.0,2.0,0.0,6,0
A#,dim7,919,6.0,4.0,2.0,6.0,5.0,3.0,6,0
A#,dim7,920,6.0,4.0,2.0,6.0,8.0,0.0,6,0
A#,dim7,921,6.0,4.0,2.0,9.0,2.0,3.0,6,0
A#,dim7,922,9.0,1.0,2.0,6.0,5.0,3.0,6,0
A#,dim7,923,9.0,1.0,2.0,6.0,8.0,0.0,6,0
A#,dim7,924,9.0,1.0,2.0,9.0,2.0,3.0,6,0
A#,dim7,925,6.0,4.0,2.0,0.0,2.0,3.0,6,0
A#,dim7,926,9.0,1.0,2.0,0.0,2.0,3.0,6,0
A#,dim7,927,6.0,4.0,5.0,6.0,5.0,3.0,6,0
A#,dim7,928,6.0,4.0,5.0,6.0,8.0,0.0,6,0
A#,dim7,929,6.0,4.0,5.0,9.0,2.0,3.0,6,0
A#,dim7,930,9.0,1.0,5.0,6.0,5.0,3.0,6,0
A#,dim7,931,9.0,1.0,5.0,6.0,8.0,0.0,6,0
A#,dim7,932,9.0,1.0,5.0,9.0,2.0,3.0,6,0
A#,dim7,933,6.0,4.0,2.0,0.0,5.0,9.0,6,0
A#,dim7,934,9.0,1.0,2.0,0.0,5.0,9.0,6,0
A#,dim7,935,6.0,4.0,2.0,9.0,8.0,9.0,6,0
A#,dim7,936,9.0,1.0,2.0,9.0,8.0,9.0,6,0
A#,dim7,937,6.0,4.0,2.0,0.0,8.0,9.0,6,0
A#,dim7,938,9.0,1.0,2.0,0.0,8.0,9.0,6,0
A#,dim7,939,6.0,4.0,5.0,9.0,8.0,9.0,6,0
A#,dim7,940,9.0,1.0,5.0,9.0,8.0,9.0,6,0
A#,dim7,941,6.0,4.0,2.0,0.0,5.0,3.0,6,0
A#,dim7,942,6.0,4.0,2.0,0.0,8.0,0.0,6,0
A#,dim7,943,9.0,1.0,2.0,0.0,5.0,3.0,6,0
A#,dim7,944,9.0,1.0,2.0,0.0,8.0,0.0,6,0
A#,dim7,952,6.0,7.0,5.0,6.0,5.0,9.0,6,0
A#,dim7,953,6.0,7.0,5.0,9.0,2.0,9.0,6,0
A#,dim7,956,6.0,7.0,5.0,6.0,8.0,9.0,6,0
A#,dim7,971,6.0,7.0,5.0,6.0,5.0,3.0,6,0
A#,dim7,972,6.0,7.0,5.0,6.0,8.0,0.0,6,0
A#,dim7,973,6.0,7.0,5.0,9.0,2.0,3.0,6,0
A#,dim7,984,6.0,7.0,5.0,9.0,8.0,9.0,6,0
A#,M6,514,6.0,5.0,3.0,3.0,8.0,6.0,6,0
A#,M6,515,6.0,8.0,0.0,3.0,8.0,6.0,6,0
A#,M6,517,6.0,5.0,5.0,3.0,6.0,6.0,6,0
A#,M6,518,6.0,5.0,8.0,0.0,6.0,6.0,6,0
A#,M6,523,6.0,8.0,5.0,3.0,3.0,6.0,6,0
A#,M6,524,6.0,8.0,8.0,0.0,3.0,6.0,6,0
A#,M6,525,6.0,8.0,8.0,7.0,8.0,6.0,6,0
A#,M6,528,6.0,5.0,3.0,3.0,3.0,3.0,6,0
A#,M6,529,6.0,8.0,0.0,3.0,3.0,3.0,6,0
A#,M6,531,6.0,5.0,5.0,3.0,3.0,1.0,6,0
A#,M6,532,6.0,5.0,8.0,0.0,3.0,1.0,6,0
A#,M6,533,6.0,5.0,8.0,7.0,6.0,3.0,6,0
A#,M6,534,6.0,5.0,8.0,7.0,8.0,1.0,6,0
A#,M6,537,6.0,5.0,3.0,3.0,6.0,3.0,6,0
A#,M6,538,6.0,5.0,3.0,3.0,8.0,1.0,6,0
A#,M6,539,6.0,8.0,0.0,3.0,6.0,3.0,6,0
A#,M6,540,6.0,8.0,0.0,3.0,8.0,1.0,6,0
A#,M6,543,6.0,5.0,5.0,3.0,6.0,3.0,6,0
A#,M6,544,6.0,5.0,5.0,3.0,8.0,1.0,6,0
A#,M6,545,6.0,5.0,8.0,0.0,6.0,3.0,6,0
A#,M6,546,6.0,5.0,8.0,0.0,8.0,1.0,6,0
A#,M6,555,6.0,8.0,5.0,3.0,3.0,1.0,6,0
A#,M6,556,6.0,8.0,8.0,0.0,3.0,1.0,6,0
A#,M6,557,6.0,8.0,8.0,7.0,6.0,3.0,6,0
A#,M6,558,6.0,8.0,8.0,7.0,8.0,1.0,6,0
A#,M6,560,6.0,8.0,5.0,3.0,3.0,3.0,6,0
A#,M6,561,6.0,8.0,8.0,0.0,3.0,3.0,6,0
A#,M6,568,6.0,5.0,3.0,0.0,3.0,6.0,6,0
A#,M6,569,6.0,8.0,0.0,0.0,3.0,6.0,6,0
A#,M6,570,6.0,5.0,3.0,7.0,8.0,6.0,6,0
A#,M6,571,6.0,8.0,0.0,7.0,8.0,6.0,6,0
A#,M6,573,6.0,5.0,5.0,7.0,6.0,6.0,6,0
A#,M6,576,6.0,5.0,3.0,0.0,6.0,6.0,6,0
A#,M6,577,6.0,8.0,0.0,0.0,6.0,6.0,6,0
A#,M6,578,6.0,5.0,3.0,0.0,8.0,6.0,6,0
A#,M6,579,6.0,8.0,0.0,0.0,8.0,6.0,6,0
A#,M6,586,6.0,8.0,5.0,7.0,6.0,6.0,6,0
A#,M6,589,6.0,8.0,5.0,7.0,8.0,6.0,6,0
A#,M6,595,6.0,5.0,3.0,0.0,3.0,1.0,6,0
A#,M6,596,6.0,8.0,0.0,0.0,3.0,1.0,6,0
A#,M6,597,6.0,5.0,3.0,7.0,6.0,3.0,6,0
A#,M6,598,6.0,5.0,3.0,7.0,8.0,1.0,6,0
A#,M6,599,6.0,8.0,0.0,7.0,6.0,3.0,6,0
A#,M6,600,6.0,8.0,0.0,7.0,8.0,1.0,6,0
A#,M6,601,6.0,5.0,3.0,0.0,3.0,3.0,6,0
A#,M6,602,6.0,8.0,0.0,0.0,3.0,3.0,6,0
A#,M6,606,6.0,5.0,5.0,7.0,6.0,3.0,6,0
A#,M6,607,6.0,5.0,5.0,7.0,8.0,1.0,6,0
A#,M6,610,6.0,5.0,3.0,0.0,6.0,3.0,6,0
A#,M6,611,6.0,5.0,3.0,0.0,8.0,1.0,6,0
A#,M6,612,6.0,8.0,0.0,0.0,6.0,3.0,6,0
A#,M6,613,6.0,8.0,0.0,0.0,8.0,1.0,6,0
A#,M6,625,6.0,8.0,5.0,7.0,6.0,3.0,6,0
A#,M6,626,6.0,8.0,5.0,7.0,8.0,1.0,6,0
A#,m6,649,6.0,4.0,3.0,3.0,8.0,6.0,6,0
A#,m6,650,9.0,1.0,3.0,3.0,8.0,6.0,6,0
A#,m6,651,6.0,4.0,5.0,3.0,6.0,6.0,6,0
A#,m6,652,6.0,4.0,8.0,0.0,6.0,6.0,6,0
A#,m6,653,9.0,1.0,5.0,3.0,6.0,6.0,6,0
A#,m6,654,9.0,1.0,8.0,0.0,6.0,6.0,6,0
A#,m6,659,6.0,8.0,5.0,3.0,2.0,6.0,6,0
A#,m6,660,6.0,8.0,8.0,0.0,2.0,6.0,6,0
A#,m6,661,6.0,8.0,8.0,6.0,8.0,6.0,6,0
A#,m6,663,6.0,4.0,3.0,3.0,2.0,3.0,6,0
A#,m6,664,9.0,1.0,3.0,3.0,2.0,3.0,6,0
A#,m6,665,6.0,4.0,5.0,3.0,2.0,1.0,6,0
A#,m6,666,6.0,4.0,8.0,0.0,2.0,1.0,6,0
A#,m6,667,9.0,1.0,5.0,3.0,2.0,1.0,6,0
A#,m6,668,9.0,1.0,8.0,0.0,2.0,1.0,6,0
A#,m6,669,6.0,4.0,8.0,6.0,6.0,3.0,6,0
A#,m6,670,6.0,4.0,8.0,6.0,8.0,1.0,6,0
A#,m6,671,9.0,1.0,8.0,6.0,6.0,3.0,6,0
A#,m6,672,9.0,1.0,8.0,6.0,8.0,1.0,6,0
A#,m6,673,6.0,4.0,3.0,3.0,8.0,9.0,6,0
A#,m6,674,9.0,1.0,3.0,3.0,8.0,9.0,6,0
A#,m6,675,6.0,4.0,5.0,3.0,6.0,9.0,6,0
A#,m6,676,6.0,4.0,8.0,0.0,6.0,9.0,6,0
A#,m6,677,9.0,1.0,5.0,3.0,6.0,9.0,6,0
A#,m6,678,9.0,1.0,8.0,0.0,6.0,9.0,6,0
A#,m6,679,6.0,4.0,3.0,3.0,6.0,3.0,6,0
A#,m6,680,6.0,4.0,3.0,3.0,8.0,1.0,6,0
A#,m6,681,9.0,1.0,3.0,3.0,6.0,3.0,6,0
A#,m6,682,9.0,1.0,3.0,3.0,8.0,1.0,6,0
A#,m6,683,6.0,4.0,5.0,3.0,6.0,3.0,6,0
A#,m6,684,6.0,4.0,5.0,3.0,8.0,1.0,6,0
A#,m6,685,6.0,4.0,8.0,0.0,6.0,3.0,6,0
A#,m6,686,6.0,4.0,8.0,0.0,8.0,1.0,6,0
A#,m6,687,9.0,1.0,5.0,3.0,6.0,3.0,6,0
A#,m6,688,9.0,1.0,5.0,3.0,8.0,1.0,6,0
A#,m6,689,9.0,1.0,8.0,0.0,6.0,3.0,6,0
A#,m6,690,9.0,1.0,8.0,0.0,8.0,1.0,6,0
A#,m6,695,6.0,8.0,5.0,3.0,2.0,9.0,6,0
A#,m6,696,6.0,8.0,8.0,0.0,2.0,9.0,6,0
A#,m6,697,6.0,8.0,8.0,6.0,8.0,9.0,6,0
A#,m6,707,6.0,8.0,5.0,3.0,2.0,1.0,6,0
A#,m6,708,6.0,8.0,8.0,0.0,2.0,1.0,6,0
A#,m6,709,6.0,8.0,8.0,6.0,6.0,3.0,6,0
A#,m6,710,6.0,8.0,8.0,6.0,8.0,1.0,6,0
A#,m6,712,6.0,8.0,5.0,3.0,2.0,3.0,6,0
A#,m6,713,6.0,8.0,8.0,0.0,2.0,3.0,6,0
A#,m6,724,6.0,8.0,5.0,3.0,6.0,9.0,6,0
A#,m6,725,6.0,8.0,8.0,0.0,6.0,9.0,6,0
A#,m6,727,6.0,8.0,5.0,3.0,8.0,9.0,6,0
A#,m6,728,6.0,8.0,8.0,0.0,8.0,9.0,6,0
A#,m6,731,6.0,4.0,3.0,0.0,2.0,6.0,6,0
A#,m6,732,9.0,1.0,3.0,0.0,2.0,6.0,6,0
A#,m6,733,6.0,4.0,3.0,6.0,8.0,6.0,6,0
A#,m6,734,9.0,1.0,3.0,6.0,8.0,6.0,6,0
A#,m6,735,6.0,4.0,5.0,6.0,6.0,6.0,6,0
A#,m6,736,9.0,1.0,5.0,6.0,6.0,6.0,6,0
A#,m6,737,6.0,4.0,3.0,0.0,6.0,6.0,6,0
A#,m6,738,9.0,1.0,3.0,0.0,6.0,6.0,6,0
A#,m6,739,6.0,4.0,3.0,0.0,8.0,6.0,6,0
A#,m6,740,9.0,1.0,3.0,0.0,8.0,6.0,6,0
A#,m6,746,6.0,8.0,5.0,6.0,6.0,6.0,6,0
A#,m6,749,6.0,8.0,5.0,6.0,8.0,6.0,6,0
A#,m6,751,6.0,4.0,3.0,0.0,2.0,9.0,6,0
A#,m6,752,9.0,1.0,3.0,0.0,2.0,9.0,6,0
A#,m6,753,6.0,4.0,3.0,6.0,8.0,9.0,6,0
A#,m6,754,9.0,1.0,3.0,6.0,8.0,9.0,6,0
A#,m6,755,6.0,4.0,5.0,6.0,6.0,9.0,6,0
A#,m6,756,9.0,1.0,5.0,6.0,6.0,9.0,6,0
A#,m6,757,6.0,4.0,3.0,0.0,2.0,1.0,6,0
A#,m6,758,9.0,1.0,3.0,0.0,2.0,1.0,6,0
A#,m6,759,6.0,4.0,3.0,6.0,6.0,3.0,6,0
A#,m6,760,6.0,4.0,3.0,6.0,8.0,1.0,6,0
A#,m6,761,9.0,1.0,3.0,6.0,6.0,3.0,6,0
A#,m6,762,9.0,1.0,3.0,6.0,8.0,1.0,6,0
A#,m6,763,6.0,4.0,3.0,0.0,2.0,3.0,6,0
A#,m6,764,9.0,1.0,3.0,0.0,2.0,3.0,6,0
A#,m6,765,6.0,4.0,5.0,6.0,6.0,3.0,6,0
A#,m6,766,6.0,4.0,5.0,6.0,8.0,1.0,6,0
A#,m6,767,9.0,1.0,5.0,6.0,6.0,3.0,6,0
A#,m6,768,9.0,1.0,5.0,6.0,8.0,1.0,6,0
A#,m6,769,6.0,4.0,3.0,0.0,6.0,9.0,6,0
A#,m6,770,9.0,1.0,3.0,0.0,6.0,9.0,6,0
A#,m6,771,6.0,4.0,3.0,0.0,8.0,9.0,6,0
A#,m6,772,9.0,1.0,3.0,0.0,8.0,9.0,6,0
A#,m6,773,6.0,4.0,3.0,0.0,6.0,3.0,6,0
A#,m6,774,6.0,4.0,3.0,0.0,8.0,1.0,6,0
A#,m6,775,9.0,1.0,3.0,0.0,6.0,3.0,6,0
A#,m6,776,9.0,1.0,3.0,0.0,8.0,1.0,6,0
A#,m6,782,6.0,8.0,5.0,6.0,6.0,9.0,6,0
A#,m6,785,6.0,8.0,5.0,6.0,8.0,9.0,6,0
A#,m6,796,6.0,8.0,5.0,6.0,6.0,3.0,6,0
A#,m6,797,6.0,8.0,5.0,6.0,8.0,1.0,6,0
A#,M9,249,6.0,5.0,3.0,3.0,1.0,5.0,6,0
A#,M9,250,6.0,8.0,0.0,3.0,1.0,5.0,6,0
A#,M9,255,6.0,5.0,7.0,3.0,1.0,1.0,6,0
A#,M9,256,6.0,5.0,8.0,2.0,1.0,1.0,6,0
A#,M9,257,6.0,5.0,7.0,3.0,6.0,8.0,6,0
A#,M9,258,6.0,5.0,8.0,2.0,6.0,8.0,6,0
A#,M9,259,6.0,3.0,0.0,3.0,6.0,5.0,6,0
A#,M9,260,8.0,1.0,0.0,3.0,6.0,5.0,6,0
A#,M9,261,6.0,5.0,8.0,5.0,6.0,5.0,6,0
A#,M9,268,6.0,8.0,7.0,3.0,3.0,8.0,6,0
A#,M9,269,6.0,8.0,8.0,2.0,3.0,8.0,6,0
A#,M9,270,6.0,3.0,3.0,3.0,3.0,5.0,6,0
A#,M9,271,8.0,1.0,3.0,3.0,3.0,5.0,6,0
A#,M9,272,6.0,8.0,8.0,5.0,3.0,5.0,6,0
A#,M9,273,6.0,8.0,8.0,7.0,1.0,5.0,6,0
A#,M9,280,6.0,3.0,7.0,3.0,3.0,1.0,6,0
A#,M9,281,6.0,3.0,8.0,2.0,3.0,1.0,6,0
A#,M9,282,8.0,1.0,7.0,3.0,3.0,1.0,6,0
A#,M9,283,8.0,1.0,8.0,2.0,3.0,1.0,6,0
A#,M9,284,6.0,3.0,8.0,7.0,6.0,5.0,6,0
A#,M9,285,8.0,1.0,8.0,7.0,6.0,5.0,6,0
A#,M9,287,6.0,5.0,3.0,2.0,1.0,6.0,6,0
A#,M9,288,6.0,8.0,0.0,2.0,1.0,6.0,6,0
A#,M9,291,6.0,3.0,0.0,2.0,6.0,6.0,6,0
A#,M9,292,8.0,1.0,0.0,2.0,6.0,6.0,6,0
A#,M9,293,6.0,5.0,7.0,5.0,6.0,6.0,6,0
A#,M9,300,6.0,3.0,3.0,2.0,3.0,6.0,6,0
A#,M9,301,8.0,1.0,3.0,2.0,3.0,6.0,6,0
A#,M9,302,6.0,8.0,7.0,5.0,3.0,6.0,6,0
A#,M9,303,6.0,8.0,7.0,7.0,1.0,6.0,6,0
A#,M9,304,6.0,3.0,7.0,7.0,6.0,6.0,6,0
A#,M9,305,8.0,1.0,7.0,7.0,6.0,6.0,6,0
A#,M9,309,6.0,5.0,3.0,2.0,3.0,8.0,6,0
A#,M9,310,6.0,8.0,0.0,2.0,3.0,8.0,6,0
A#,M9,311,6.0,5.0,3.0,5.0,3.0,5.0,6,0
A#,M9,312,6.0,5.0,3.0,7.0,1.0,5.0,6,0
A#,M9,313,6.0,8.0,0.0,5.0,3.0,5.0,6,0
A#,M9,314,6.0,8.0,0.0,7.0,1.0,5.0,6,0
A#,M9,321,6.0,3.0,0.0,2.0,3.0,1.0,6,0
A#,M9,322,8.0,1.0,0.0,2.0,3.0,1.0,6,0
A#,M9,323,6.0,5.0,7.0,5.0,3.0,1.0,6,0
A#,M9,324,6.0,5.0,7.0,7.0,1.0,1.0,6,0
A#,M9,325,6.0,5.0,7.0,7.0,6.0,8.0,6,0
A#,M9,326,6.0,3.0,0.0,7.0,6.0,5.0,6,0
A#,M9,327,8.0,1.0,0.0,7.0,6.0,5.0,6,0
A#,M9,333,6.0,5.0,3.0,2.0,1.0,1.0,6,0
A#,M9,334,6.0,8.0,0.0,2.0,1.0,1.0,6,0
A#,M9,335,6.0,5.0,3.0,2.0,6.0,8.0,6,0
A#,M9,336,6.0,8.0,0.0,2.0,6.0,8.0,6,0
A#,M9,337,6.0,5.0,3.0,5.0,6.0,5.0,6,0
A#,M9,338,6.0,8.0,0.0,5.0,6.0,5.0,6,0
A#,M9,339,6.0,5.0,3.0,2.0,1.0,5.0,6,0
A#,M9,340,6.0,8.0,0.0,2.0,1.0,5.0,6,0
A#,M9,341,6.0,5.0,3.0,2.0,1.0,8.0,6,0
A#,M9,342,6.0,8.0,0.0,2.0,1.0,8.0,6,0
A#,M9,351,6.0,3.0,0.0,2.0,6.0,5.0,6,0
A#,M9,352,8.0,1.0,0.0,2.0,6.0,5.0,6,0
